text,label
Zemmour fait peur comme hitler faisait peur en 1933 LINK,1
@USER J'ai arrÃªtÃ© t chelou negro,1
 ahah très rigolo,0
@USER @USER Il est vaccinÃ©....ah la la les gens qui crachent sur les non vaccinÃ©s. moi je ne peux pas le faire contre indication donc Ã§a sera bien fait pour ma gueule si je crÃ¨ve ???punaise faites attention Ã  vos mots vaccinÃ©s Ã  la noi,0
«Inconduite»: l’euphémisme dans l’ombre de #MoiAussi #vff #polqc media1.ledevoir.com/societe/actual… via @USER,0
"Dans un atelier d’artiste parisien, 25 femmes issues de tous les milieux sociaux et professionnels sont réunies pour une formation contre le #racisme et le #sexisme. Reportage et belles rencontres de @USER information.tv5monde.com/terriennes/nka…",0
"#womeninconstruction ""Il y a de plus en plus de femmes entrepreneures."" quebec.huffingtonpost.ca/francois-willi… via @USER @USER @USER @USER @USER @USER @USER @USER #entreprenariatfeminin #sexisme #diversite #mixite #egalite",0
 ptdddrr mais,0
@USER quand te met à part parceque ta grandi avec des black et rebeu et que du coup te traité de sale ara… @USER,0
Les plaintes pour violences sexuelles ont augmenté à la suite de l'Affaire Weinstein. Mais est-ce qu'on est vraiment prêt à donner du respect mérité aux victimes? #balancetonfilm #balancetonporc #fr212,0
@USER @USER @USER @USER tellement facile et éculé ce terme de gauchiste asséné dès que… @USER,0
 dou elle etait dans ta douche,0
 condamnable?,0
le génie d'aulas est d'intégrer tous les rebeus du rhône alpes dans son centre de form…,0
Cette chercheuse dénonce le sexisme dans le monde scientifique cheekmagazine.fr/societe/amelie… LINK,0
@USER Faudrait vraiment que les gens arrÃªtent d'utiliser le mot socialisme pour les courant nÃ©o nazi,0
J'espÃ¨re que le nazi Ãric ciotti va sautÃ© au 2nd tour,1
"Il était temps :  l'#Insee abandonne enfin la très archaïque notion selon laquelle c'était systématiquement l'homme qui était considéré comme ""la personne de référence"" (chef de famille). #EqualityForAll #Recensement #sexisme #statistiques",1
Pourquoi la tribune de Catherine Deneuve and co a-t-elle fait tant de bruit? cheekmagazine.fr/contributions/… LINK,0
Mdrrr au nom de Dieu je serai la plus grosse salope si je reste avec une femme qui m'a fait un enfant dans le dos,0
"@USER Je peux donc, moi aussi, menacer mes collègues de détruire leur vie et de tout faire en mon pouvoir pour que plus jamais personne ne les embauche!!! Cool... ou pas! #BalanceTonPorc",1
ptn je crÃ¨ve la dalle,0
 il lui faut cess deux béquilles natasha et pauline,0
 cest fdp de racistes zemmourriens,0
ce passage sur le marin chinois mais serieusement  empereur ching chong ayaaa  @USER @USER,0
Emmanuel Macron rencontrera Angela Merkel le 19 avril à Berlin bit.ly/2JIA0p1,0
Clairement mes derniers tweets ils ressemblaient a ceux de cette fille que j'aime tant. #ironie,0
"#GrandParisExpress les députés @USER et @USER reçus dès 8h ce matin par le Premier Ministre et la Ministre des Transports.
Mobilisés pour la ligne 18 ! LINK",0
"La créatrice de #balancetonporc poursuivie en diffamation par Eric Brion
google.fr/search?q=Eric+…
w.lpnt.fr/2187820t #Société via @USER",0
"Une pensée pour Valérie Pécresse, une femme qui a du nez, de l'intuition. Dorénavant je l'appellerai avant de jouer au tiercé! #Laprimaire",0
tu kiff les rebeus toi ? —  @USER,0
les renois avec des chevalières aux doigts la,0
"#EnFace 👉🏼 #Colonisation : « Nous savons suffisamment de choses pour que, lorsqu’il y a silence, ce soit un choix délibéré » Christiane #Taubira
explicite.info/articles/176-c…",0
@USER @USER @USER ah non trql j’ai cru lire sale juif,0
#5ansMariagePourTous Qui mieux que Christiane Taubira pour en parler twitter.com/ParisPasRose/s…,0
"Lecture de ""Le deuxième sexe ll "" de Simone de Beauvoir #harcelementderue #grossophobie #sexisme paru en 1949 .... pic.twitter.com/gOGn2q0Wq1 LINK",0
@USER c pas toi qui disait qu'il faut etre attardé mental pour ecouter koba ?,0
rt @USER fort interessant que ce soit gauchiste que de faire payer les pollueurs pour la pollution que leurs industries produisent,0
"""Ils ont tout fait pour nier, mais la vÃ©ritÃ© on ne peut pas cacher Ã©ternellement. Cessez vos mensonges et rentrez enfin chez vous#Celte Gasy I l'â¤ð²ð¬.
",0
"Au @USER la fresque #sexiste restera !
""Anne Ferrer qui a reçu des appels «musclés» de certains médecins pour qui il est impensable de toucher aux fresques des internats""
cc @USER @USER 
ladepeche.fr/article/2018/0…",0
elle fait le point.nregarde ou elle en estns'attarde sur les virgulesnouvre des parenthesesnle trema de naeve se ch @USER,0
 wow quell repartie Ellian,0
le pm cambodgien reçoit de chaleureuses félicitations de son homologue mongol @USER @USER,0
"#EnsembleContreLeSexisme, rappelons-nous que les femmes sont victimes toute leur vie des préjugés sexistes, y compris à 120 ans si elles vivent jusque là.",1
 le gay,0
@USER peut être parce que tous les renois insultent les beurette en vidéo et vous traites comme des putes ??… @USER,0
#4novembre2018 le plus beau cadeau inattendu 00h10 mon président.@USER s’attarde sur #tl des likes s… @USER,0
*mongol,0
Travail a domicile: Xiaomi vient d’annoncer une enceinte sous Cortana travail-internet-domicile.net/xiaomi-vient-d…,0
#balancetonporc #metoo ce flic au volant d’une bagnole qui me ... =&gt; lire la suite sur balancetonporc.com/une-liste-parm…,0
#BalanceTonPorc  je souhaite à mon tour balancer à contrecœur Marmite O. qui a satisfait ses pulsions animales pendant des semaines et des semaines... en résulte une perte d'emploi ainsi qu'un anu inutilisable,1
 toi aussi gros porc,0
"#EnsembleContreLeSexisme Longtemps écrite au masculin, l'histoire de la Résistance féminine reste méconnue #genre #histoire #2eguerre mondiale bit.ly/2lVTA95 LINK",1
@USER Les juifs avec Hitler,1
"#sexisme#inegalite#harcelement Encore des réactions hostiles qui prouvent que trop d'hommes ne savent pas réaliser l'impact quand ce n'est pas à eux que ça arrive, ni même faire preuve de bonne foi. Et pas de réalisme, car ce n'est pas possible d'être aveugle à ce point!",1
@USER @USER Il faut trouver le coupable alors #ColonelMoutarde #DansLaCuisine #Cluedo #BalanceTonPorc,0
@USER quand 20 de q.i généralement s’abstient de donner son avis sur quelque chose qu’on maitrise pas l’attardé,0
@USER @USER le bobo citadin pleure parce qu'1 vache va finir en steak dans nos assiettesil s... @USER,0
"A cette heure  Syrie :
•USA confirment avoir des preuves qu'Assad a utilisé des armes chimiques 
•Selon la BBC les ministres de  Theresa May  soutiennent une  action 
•President Macron confirme avoir des preuves d'attaque chimique 
•WHouse en reunions sur options militaires",0
"Oh, les personnalités de l’année selon Time: celles dont les voix ont lancé le mouvement #MoiAussi #MeToo LINK",0
 arthur t'es pas productif tu parles pour dire que de la merde,0
 c'est plus une blague que du harcelement ,0
@USER Enfoncer les non vaccinÃ©s de la daube expÃ©rimentale jusqu'Ã  la clochardisation forcÃ©e. C'est genre 'thrombose' toi ou crÃ¨ve dehors comme une merde de chien... Pourriture va. Si Ã§Ã  c'est pas de la dictature...,0
"@USER Ah parce que les discours de manu dignes d'Adolf Hitler, ils ne sont pas ignobles du tout, hein ?",1
"""Ségolène Royal, femme d'Etat""  | Le blog de Ségolène Royal fb.me/14ZuNU6QS",0
@USER @USER @USER @USER ici c'est arabo-satanique. pour le sale arabe je le croisais… @USER,0
"@USER @USER @USER @USER @USER Bah non toujours pas. Negres Ã©taient utilisÃ©s comme Â«Â noirÂ Â» aujourdâhui.  Vous mÃ©langez tout. Les zoos humains Ã©taient Ã©videmment dÃ©gradant, odieux, dÃ©shumanisant, la Â«Â revue ",0
@USER @USER liebig . comme tout bon gauchiste attise le racisme anti blanc et anti français !!!!,0
Elle va bien ta pute de mere ? Mdr ah oui c’est vrai elle est morte — Que Dieu te guide jv pas t’insulter curiouscat.me/Chriis_pls/pos…,1
"Ça me rappelle Twitter il y a peu pour #BalanceTonPorc.
Messieurs, sachez que de NE PAS ÊTRE un prédateur sexuel ne vaut pas une médaille, c’est ce qui devrait être votre comportement habituel !
Cessez de demander des applaudissements et des lauriers parce que vous ne violez pas. twitter.com/businessinside…",1
@USER @USER l'homme est faible physiquement par rapport l'elephant mais infiniment plus intelligent.,0
"Sinon, on en parle du #sexisme  de #StarWars ? #L'Empirecontreattaque",1
c’est fantastique d’avoir des renois dans une équipe,0
VIDEO. Caroline de Haas a conseillé la femme qui a porté plainte contre Gérald Darmanin pureactu.com/video-caroline… LINK,0
@USER @USER @USER n'oublions pas que beaucoup de juifs se sont réfugiés au maghreb à cette… @USER,0
@USER @USER Hitler en avait un aussi avec et avec son pinceau ...,0
Les co-présidentes @USER et @USER du collectif #EnsembleContreLeSexisme introduisent la journée. Au programme : identifier les manifestations du #sexisme et préconiser des actions fédératrices pr lutter contre ce fléau 💪🏼 #25janvier #TFTC #NoMoreCliches,0
@USER @USER @USER @USER @USER fallait oser rapprocher philippe gauchiste cach… @USER,0
"@USER @USER @USER @USER @USER Comme il arrive que des ""petites vieilles"" le fasse en criant à l'agression alors qu'on vient lui proposer de l'aider à porter ses courses. Ça m'est arrivé. C'est la peur qui les fait réagir comme ça… C'est une conséquence du problème dénoncé à travers #balancetonporc",0
"Un jour je vais le retrouver, il est le propriétaire d’un magasin de sport sur #Courchevel #Moiaussi",1
"Sur l'Europe, Emmanuel Macron propose à Angela Merkel une ""feuille de route claire et ambitieuse d'ici juin"" u.afp.com/o5zv #AFP LINK",0
@USER @USER @USER Donc si c'est Ã§a ton critÃ¨re toi demain si ya un parti nazi t'es ok a le laisser parler ? Bah putain,0
savoie | moûtiers : 19 réfugiés arriveront début octobre @USER via @USER,0
"CETTE #CHERCHEUSE DÉNONCE LE #SEXISME DANS LE MONDE SCIENTIFIQUE #Inserm #Cnrs
cheekmagazine.fr/societe/amelie…",0
en france les coiffeurs rebeus ils passent du rai... ici ils mettent du kaaris en mode le 93 leur manque c'est beau,0
@USER Un petit Hitler en puissance....,1
l'attardé de bogota @USER,0
Je me demande si Nicky Larson serait actuellement marqué -18 voire interdit... #balancetonporc #mangas,0
Brexit : Theresa May assure qu’un accord sur le droit des expatriés est « à portée de la main » lemde.fr/2x7tL7v,0
rt @USER . @USER est l'archetype du petit dictateur gauchiste avec les techniques de communication qui vont avec :n-,0
 c un ouf lui on va le def,0
"@USER @USER BenhaÃ¯m + Elmalleh c'est pas possible, je zappe. Quant Ã  Cyril, c'est peut-Ãªtre qu'il faut Ãªtre con pour porter un blouson de m'as-tu-vu en studio, au risque d'attraper la crÃ¨ve quand on sort....",0
 askip Anna elle fait des baille avec son pere,0
"@USER @USER Ben nous ..on comprend ...en bas... c'est Ã  vous autres d'ouvrir les yeux. Vous voulez des allumettes ? Ce qu'il dit n'est ni de droite, ni de gauche c'est un constat dÃ©sastreux et ca parle Ã  une majoritÃ© d'entre nous.Pas besoin de ",0
"La parité, une réponse au sexisme ? dlvr.it/QBztM9",0
 vas y t'es tellement une pute que tu irai draguer meme les mecs de tes copines,0
@USER @USER @USER Un Nazi,1
j suis toujours demande pourquoi c est pas les renois qui se moquent de notre peau blanche??,0
"#facepalm #cultureduviol Dites @USER ça va d'encourager les aggresseurs et violeurs en les cautionnant ainsi ? #MeToo
#BalanceTonPorc #HerToo
Cc @USER @USER @USER @USER @USER @USER @USER twitter.com/Assma_MD/statu…",1
On est des femmes on a le droit. T’accouches toi? T’es enceinte? T’as une période de 3 à 8 jours super désagréables tous les 28/30 jours? Tu dois gérer sans relâche travail mari enfants maison? Voilà. Donc laisse nous avoir mal. twitter.com/rubbi_2bi/stat…,0
Relire le texte de @USER «Une centaine de Françaises s’attaquent au mouvement #MoiAussi» #TLMEP ledevoir.com/societe/actual…,0
 c toi lio,0
@USER @USER Et puis qui est assez bÃªte pour ne pas comprendre que transphobe c'est le nouveau nazi dans un argumentaire sans preuve.,0
Putain elle en peut plus de moi cette fille ! #ironie,0
Syrie : La France a coordonné l’attaque avec Israël panamza.com/160418-syrie-f… cc @USER @USER @USER @USER @USER @USER LINK,0
"""@USER @USER @USER La rÃ©volte des Nations câest maintenant ou jamais ! Quand on est aussi nombreux Il faut rentrer Ã  l ÃlysÃ©e """"le chercher""""comme il a dit. Le monde est ce quâon en fait et pour lâinstant c est eux qui font le monde nous on subit on rÃ¢le et on crÃ¨ve, alors qu on a le levier pour.""",0
Les musulmans détestent quiconque n'est pas musulman.,1
"@USER @USER Je me demande si tout site géologiquement stable n'a pas forcément un potentiel, comme par exemple disposer d'une couche profonde imperméable apte à stocker de l'eau par exemple ou d'autre propriété qu'on voudra toujours pouvoir utiliser dans le futur",0
 mais mdrr pauline elle a tourné dans toute la france,0
 OUE GROSPORC,0
 ensuite tu es juste trop conne de croire ce teubé ,1
Double grand prix du jury pour Winter Brothers (Islande) et Tesnota Une Vie à l’Etroit (Russie) remis par la présidente Catherine Deneuve. #PremiersPlans #Angers LINK,0
@USER @USER @USER @USER vous êtes complètement attardé. vous êtes typiquement le… @USER,0
"@USER @USER Pense à cette amie, belle, jeune,qui s'est vue proposer via un tchat FB par un parlementaire #suisse en l'ayant CROISE 2 fois, un poste d' ""assistante parlementaire"" . Elle refusa #BalanceTonPorc",1
"Témoignage troublant de sa soeur.
« Des gens de l’entourage savaient que @USER avait des comportements d’un prédateur. »
#MeToo #MoiAussi twitter.com/standleague/st…",1
 tg brice nique  toi,0
"""Dans notre nouveau superbe langage ...
",0
@USER @USER ils veulent ça des bons petits rebeus de maison,0
Ce soir c'est Bagdad dans tes fesses ! #PayeTaShnek,1
@USER @USER @USER oui voima reduire certes mais imposer quils aillent se faire enculer,0
"Non mais #payetafac #PayeTaBlouse #payetashnek ...
enfin #payetasociété quoi ...",0
putain j’ai une envie de graille noich ça fait 2j mais maladie m’empêche d’avaler des substances solides aidez moi,0
@USER @USER @USER j'ai vu flou,0
@USER @USER @USER philippe est 1 gauchiste indignité anti qui louvoie selon le client,0
 david t'es adopté,0
 mongolienne,0
@USER sah tu va prendre comme un attardé mais j'ai cru ct aryah zebi j'ai pas lu le pseudo,0
"@USER EnlÃ¨ves le drapeau, nÃ¨gre de maison.",1
