text,label
"""@USER @USER @USER @USER @USER @USER Le peuple noir a Ã©tÃ© attaquÃ© par les sauvages du dÃ©sert.
",1
Angela #Merkel réélue pour un 4e mandat #Bouteflika LINK,0
@USER le sucré salé c’est degueu,0
"""L'UE hut voulue par Hitler, Mise en place par les USA 
",0
"#Barbara au confess 😂 me régale  "" Euh la voix ce c'est pas bientôt finie les conneries on pensait passer une semaine pénard au chaud et bien non Merci la voix "" 😂 cette femme est top #ss11  🌟 Voter 1 au 72525 pour Babou  #BarbaraGagnantess11 😘🙏 @USER #Humour",0
"Quand le hip hop français ne véhicule pas clichés sexisme violence... ça donne par exemple le morceau #METOO de Vin's 👌

open.spotify.com/track/2J3AJa1l…",0
 COUCOU,0
Les opérateurs téléphoniques et le groupe @USER peuvent-ils faire un #balancetonporc sur le @USER pour avoir tenté de les violer financièrement?,0
Le voile représente l'humeur politique des musulmans.,1
"""Comment reconnaÃ®tre un #Fachiste d'un #Nazi ?
",1
Y a des filles qui ont jamais fait de PACES qui jugent le #balancetapaces alors que c'était les premieres à dire les hommes ils ont rien à dire sur le #balancetonporc vs êtes ravagée sérieux soyez cohérentes 5sec,1
 t'es cool de base mais là t'abuses,0
"Lise Bilodeau, Présidente Ass. Nouveaux Conjoints-Conjointes du Québec : Ce qu'elle aurait voulu qu'on entende de son intervention à TLMEP sur les dérapages du #moiaussi... bit.ly/2mHW09L #FM93 LINK",0
Journée placée sous le signe de l'égalité femmes-hommes ! #EnsembleContreLeSexisme LINK,0
"LâAllemagne et lâAutriche redeviennent un Ã©tat nazi ... Discriminations, apartheid et bientÃ´t dÃ©portements et puis extermination ? ... ð¤¢ð¤¢ð¤®ð¤®ð¤®ð¤®ð¤®ð¤®ð¤® LINK",1
 une vraie babtou,1
"@USER Consolez-vs en vs disant que #LREM a (peut-être) échappé au pire : #ElGuerrab* n'était pas (plus) libre❗️
😋
*ex- conseiller chargé de la communication de @USER
#Rezza #pute #sexisme
Ps: imaginez ""son casque de marocain auvergnat le rattrape"" 🤪
twitter.com/MarianneleMag/…",1
"Argent, ambition et pouvoir, trois termes qui prennent une tonalité négative quand on les associe aux femmes. Il est temps de déconstruire ces modèles pour briser le plafond de verre. start.lesechos.fr/rejoindre-une-… via @USER #sexisme",1
"Donc tu laisses un pesticide interdit circuler librement on a plus de la moitié de notre sol pollué, tu ne veux pas mettre en place un processus de dé-pollution (ÇA EXISTE) et tu oses répondre qu’on est protégé en regardant droit dans les yeux une femme qui a eu un cancer du sein",0
 commence par te lever,0
des noirs au milieu des rebeus pour la technique c’est mon lyon ça @USER,1
"après @USER , @USER , @USER, @USER, plus crédible que jamais, vient nous vendre  @USER 

l’opportunisme politique sur le plateau de  #SLT LINK",0
Balance ton porc,1
Christiane Taubira attaque le FN : la réponse cinglante de Florian Philippot  via @USER bit.ly/2nCEt4T,0
@USER @USER @USER Oui et câest le descendant dâHitler et Staline pendant quâon y est ! Je le sais câest lui qui me lâa dit,1
 Hitler il était pas si mauvais il s'est juste tromper de cible,0
@USER Ptete on va retrouver des photos de lui avec Hitler on sait pas.,1
 le temps passe,0
@USER Rien Ã  voir mais t es dispo voc ce week negro?,1
"1 type qui fait à lui seul 100x fois plus que l'écriture inclusive contre le sexisme ! 
#ecritureinclusive #sexisme twitter.com/efoulon1/statu…",1
"TW FEMINICIDE 

Et voilà comment ils excusent le meurtre ? En rejetant sur sa femme. C'est sa faute elle avait ""une personnalité écrasante"". C'est hyper violent de lire ça, ca conforte l'idée qu'on doit se taire et être soumise pour pas risquer de mourir ?? Super ?? twitter.com/afpfr/status/9…",1
Une femme sa change un homme une pute sa le tue,1
Ãa y est le nazi Vandenbroucke a encore ouvert sa sale gueule ?,1
@USER Comment peut on donner un pouvoir Ã  une folle nazi,1
"Le récit de cet interrogatoire cromagnon = l'explication noir sr blanc des geysers d'écoeurantite aiguë des victimes d'agression sexuelle, d'intimidation et de harcèlement comme ce fut le cas pr #BalanceTonPorc. Le système de justice actuel n'est pas adéquat vs les crimes sexuels twitter.com/Mar_Barbier/st…",1
@USER @USER @USER l'islamisation de la france est bien plus avancée dans certaines parties du territ… @USER,0
@USER parce que la justice et les médias gauchiste français sont des lâches et anti blanc la racaille est tr… @USER,1
 ptn mais t'es né d'un gangbang ou quoi,1
@USER Le Dr Folamour est plutÃ´t un nazi adepte de l'eugÃ©nisme mais bon...,1
 pfff vous faites trop les meufs,0
@USER espèce de sale arabe,1
"goo.gl/2Bb6K3 #sexisme Sa maman en string qui drague Jojo aux organes verts sur la plage, là. Ouais.",1
"#MeToo #BalanceTonPorc Comme une évidence, la ""personnalité de l'année"" du magazine Time... lesnouvellesnews.fr/celles-qui-ont… LINK",0
"@USER @USER Pourtant la France USA Royaume-Uni Israël tous dispose des armes chimique biologique nucléaire boom h etc, pourquoi interdit à ceux qui n'en n'ont pas ? Macron jusqu'à présent tu défend votre attaque illégal en Syrie ?",0
 mais Paul arrete de parler stppp,0
"@USER @USER @USER Toujours le problème qd un #Shampoo se lance ds le bain de la politique : ça mousse...
🚮
#Voile #Loreal #islam #Palestine #Shoah
Ps: si #Loreal soutient le #sexisme islamique...est-ce parce que ns le voilons bien !? 🤔
@USER @USER LINK",1
Sommes-nous immunisé.es? Non. La violence à caractère sexuel est ancrée dans nos attitudes et apprentissages  (socialisation genrée) Temps d'aborder la responsabilité des hommes alliés et des gouvernements  #metoo #moiaussi,1
"Les personnes qui militent contre les violences médicales, contre la grossophobie, le sexisme en médecine, etc. 
- ne demandent pas qu'on arrête de les soigner
- mais bien qu'on COMMENCE à les soigner...
Comme des adultes... Responsables... Sans jugement... Sans violence ...",0
 ptdrrr grvvv et arthur ta channgé jte croyais pas comme sa quoi toiausssi tai pd,1
PNEU CREVÃ TIME ! Donnez moi vos noms !,0
@USER oh le compte bien fn bien nazi qu'il a ce bougre,1
de la violence à la haine la démocratie brésilienne en danger @USER,0
"Catherine Deneuve, les «hystériques» et tous les autres: Il faut qu’on parle fb.me/2yPdwAAvL",0
 Logique je suis exceptionnel,0
Les musulmans détestent les autres religions.,1
Angela Merkel dénonce une «autre forme d'antisémitisme» chez les réfugiés 20minutes.fr/monde/2260043-… via @USER,0
"Ne nous trompons pas les gens, le problème avec @USER ce n'est pas ses vêtements mais ce qu'elle incarne : l'opportunisme politique le plus abject.

#Macron #Fillon #Juppé #Sarkozy LINK",0
@USER Tiens toi le citoyen attend l'ambulance et crÃ¨ve .....LINK,0
"@USER Aie, mauvais signe....mais si tu as une grosse crÃ¨ve,  Ã§a peut jouer. Soigne toi bien.",0
"C'était en 1964, le premier #BalanceTonPorc de l'histoire de la télé : twitter.com/Europe1/status…",1
Les musulmans ont envahi nos pays.,1
 et toi tu pu...,0
@USER j'ai jms dit le contraire sale arabe juste c'est comme si pr ton annif je te paie une ps4 avec red dead,1
"#JonathannDaval a étranglé sa femme, lui a mit une tenue de jogging, l'a emmené en forêt, et brûlé .
il a envoyé de faux SMS aux proches le lendemain, puis a feint l'inquiétude, participé aux recherches, organisé une marche blanche, pris la parole, pleuré.

il me fout la gerbe 😠",1
"@USER Et crevÃ©, il vous restera quoi Ã  perdre ?",0
 amine94 ahahahah '=D  la punchline pourrie,0
"@USER En priorité avec ceux et celles qui ne sont plus là 💔
et sinon avec Virginie Despentes, Christiane Taubira et Virginia Woolf",0
 jsuis chez moi perso ,0
un sale radin de juif: wallah jte passe rien manger,0
"ATTENTION ❕❕❕
Dans quelques minutes les feminazies arrêteront de faire des pronostics sur un concours de femmes et recommenceront à vous traquer à coup de #balancetonporc si vous leur faites un compliment. #MissFrance2018",1
"#BalanceTonPorc @USER 
Consentement à 2 vitesses

Elle consent si :
- elle porte une jupe
- elle est ivre
- elle l'a visité
- elle est sidérée
- elle envoie des sextos
-...

Il consent si :
- il est en érection

Ah non ! Là le doute est permis m.slate.fr/story/90153/ho…",1
Et tout ce que tu sais câest que le reubeu fumait de la bonne beuh,1
Pourquoi est-ce que c’est important de lutter contre la violence faite aux femmes? Nous avons beaucoup d’opinions fortes! Et vous? «J’ai le droit de me sentir en sécurité quand je tiens la main de ma partenaire en public!» #16jours #STOPViolenceFemmes #moiaussi #MESGestesComptent LINK,1
"@USER @USER Il est vrai que considérer sa femme comme un champ, c'est assez loin de la considérer comme un objet #Ironie",1
 rooohh theo c'est toi la,0
@USER @USER @USER Pas sûr que vote commentaire sur la tenue vestimentaire d'une femme soit pertinent. #sexiste,1
On en parle en février dans votre Atelier de Blois! #animation #égalité #sexisme #stereotypes lemonde.fr/les-decodeurs/…,0
"@USER @USER @USER Pourquoi du #sexisme ? Plutôt de la manipulation voire tromperie commerciale... j'imagine que le pantalon  bleu était bien eidence, et l'autre couleur plus en retrait... Rien ne vous oblige à acheter le rose",1
 embrasser lucas,0
Pour 1 million j’deviens le sextoy d’Angela Merkel,1
antisémite complotiste et anti-trump… qui est l’auteur de la fusillade qui fait onze morts dan... @USER,0
Cc @USER #AlerteLourding #sexiste dans votre #Gouvernement #Darmanin #MeToo twitter.com/franceinfo/sta…,1
l'intranet de la fac le jour si il fonctionne bien il crÃ¨ve ?,0
@USER @USER @USER @USER @USER VoilÃ  je suis transphobe. Mais c'est normal puisque je suis nazi et aussi intÃ©griste.,1
@USER ce pays merveilleux où corinne ordonne à la télé de ne plus inviter zemmour où des renois vont mettre la… @USER,0
Angela Merkel se fâche notre-siecle.com/angela-merkel-… @USER,0
Être au top au bureau c'est être belle. Retenez bien ça les filles ! #ironie #cliché #sexisme #WhereIsMyBrain  twitter.com/avrilbeaute/st…,1
@USER j'ai explose de rire c'etait parfait xd,0
"Il y a quelques années, l'image de cet album de @USER a été retirée des métros car on y voyait une femme dans un caddie...

Par contre le logo de @USER où on y voit une femme mettre un homme dans un caddie... hmm... ça ne choque personne ?!! #Sexisme LINK",1
"Je veux la parité et l'égalité partout. Il faudrait donc créer #balancetasalope en parallèle de #balancetonporc. Il y a des porcs mais il y a aussi des salopes. On se rendra alors compte qu'il y en peut-être autant de chaque côté, la fameuse #parité. LINK",1
"@USER @USER ArrÃªtez dâinsulter Hitler, quoiqu'il ait fait personne ne mÃ©rite d'Ãªtre comparÃ© Ã  ces cloportes gauchistes",1
"""@USER Ãa fait des DÃCENNIES que la vaccination est obligatoire pour certains vaccins en France.
",0
"""Je n'ai pas à être jugée sur la longueur de ma robe"", s'indigne Aurore Bergé ebx.sh/2EPz03r LINK",1
La violence faite aux handicapés n'est pas toujours perceptible aux yeux du peuple #moiaussi… instagram.com/p/BeOmGTgFOjj/,0
@USER Je suis moi mÃªme un negro coco jojo,0
Le championnat espagnol est entrain de crevÃ© et il compte sur nous pour renaÃ®tre,0
 Okkkk cest bon vous me faites chier je vais poster encore plus de photo de mon petit cheri francois,0
@USER je ne comprend pasles antispecistes sont contre l'avortement ou pas.,0
@USER @USER @USER @USER oui ça c'est un supporter pas l'autre attardé à qui je parlais.,0
"Est-ce un hasard si #BrigitteSy est majoritairement défendue par des hommes ? Le #ManifesteDes100 est une honte pour les femmes agressées sexuellement !
#Balancetonporc",1
 va baiser ta mere jules,0
#balancetonporc que c'était pas la 1ière fois Il était connu des services de police pour ce genre de fait Aujourd'hui je sais pas ou il est,1
«#Gabon : 89% de femmes victimes de violences sexuelles» (Les résultats du bongoisme) afriquinfos.com/2017/11/27/gab… #MoiAussi #MeToo,1
"2
pour cela vous avez infiltré dans une association minable + !

de précaires un type qui parlait QUE DE ZIZI PANPAN c'est votre DADA ! 

#BalanceTonPorc 
@USER 

TENEZ VOUS BIEN  ! 

internationaux ! 

tenez vous BIEN ! 

ce gonze appelle à MINUIT POUR DORMIR CHEZ MOI !",1
 oooooooh fatima retourne faire ton  ramadan a la con ça te fera pas de mal,1
"Elle est mignonne @USER @USER, NKM en mieux. Ceci n'est pas une blague #sexiste.",0
pas étonnant venant de cali gardien du fascisme gauchiste ! un gros crétin qui se prend pour un grand ! @USER,0
".@USER des @USER évoque l'illégitimité des femmes à pratiquer le football, la difficulté à réserver des terrains, le sexisme des joueurs et entraineurs masculins, la lutte pour les subventions,... LINK",1
@USER @USER @USER que cette petite pute ferme sa gueule,0
 mere teresa tg,0
"VIDÉO 🎬 - #Weinstein : Pour Yves Rénier, ""Les nanas savaient qui il était et ce qu’elles allaient faire dans sa piaule"" #BalanceTonPorc #GGRMC 
👉👉👉bit.ly/2DDF4vl LINK",1
Pierre Arditi et Emmanuelle Devos défendent Woody Allen et Catherine Deneuve fb.me/IJLkYV8R,0
 Je suis désolé,0
@USER Câest trÃ¨s gentil (metro fermÃ© pour bagage oubliÃ© jâai dÃ» marcher 40mn pour rentrer chez moi alors que je revenais de chez lâinfirmiÃ¨re et que je crÃ¨ve de douleur mdr),0
 vas apprendre la langue de ton pays déjà,1
"Faudrait savoir:
Un coup vous pleurez pour l’égalité salariale H/F et tout ce qui va avec...

Puis, quand vous trouvez une femme qui a fait carrière (qu’on soit d’accord avec elle ou pas), qui a un super bon salaire, à faire pâlir certains hommes, ça ne va toujours pas.
Fatigue🙄 twitter.com/nassiraelm/sta…",1
@USER Pour eux C'est un pion qui a servit à abbatre un ennemi et détourner l'attention sur #balancetonporc #balancetonporc ou bcp de leurs membres sont impliqués. L'objectif éteint. Ils peuvent la jeter comme un mouchoir et ils trouveront plein d'autres cas sociaux comme ça,1
"C'est triste pour une Journaliste d'exalter des propos absurdes et dépourvus de sens à l'endroit d'une image qui décrit une femme AMBITIEUSE et REVEUSE qui veut se marier avec un homme pas forcément ""RICHE"" comme je vous lis ! twitter.com/MinouChrystayl…",1
"Épinglé pour sa Une sur #BalanceTonPorc, Marianne se défend fb.me/94pabtAH4",0
à l'attention de tous ceux qui ont le mérite imbécile de défendre la tenue d'Aurore Bergé élue de la république sous couvert de parité ... je vous invite demain à autoriser vos filles à se présenter au #grandoral du #Bac habillée de la sorte ! LINK,1
"Non mais #payetafac #PayeTaBlouse #payetashnek ...
enfin #payetasociété quoi ...",0
Le top spotify que jâoublierai jamais câÃ©tait un mec qui Ã©coutait les discours dâHitler,0
Acheter ce #tshirt à 500€ pour soutenir la cause #feminist #MeToo #BalanceTonPorc. #MardiConseil LINK,1
Le 25 janvier se tiendra la première Journée contre le sexisme latribune.fr/supplement/wom… via @USER. Les membres du @USER qui fait parti du collectif #EnsembleContreLeSexisme seront présent.e.s pour agir dans les entreprises contre le sexisme,0
 amine jte prends a clash royale* wlh,0
"""Harcèlement sexuel au travail : pourquoi je me suis autocensuré, pourquoi on s'autocensure, et pourquoi je parle aujourd'hui"" 
#meeToo #moiAussi
youtu.be/ijG0sqPzF7c",0
 mais putin merde a la fin laissé la tranquille elle vous a rien fais,0
Tweet signalé pour sexisme. Pourquoi se déguiser systématiquement en homme ? #LeCombatContinue #NePlusRienLaisserPasser #HeForShe #BalanceTonPorc #manspreading #FreeTheNipple #Healthy #Green #OLOM twitter.com/AntoGriezmann/…,1
 on va pas de sa iciiiii merde,1
manœuvre gauchiste habituelle : @USER essaye de détourner l'attention portée sur #nickconrad en utilisant… @USER,1
Le masque n'est pas notre copain  On crÃ¨ve de chaud avec LINK,0
 fais pas des blagues sur l'eglise dieu il a cree adam et eve tu leches des filles t'as pas honte,1
Venezuela : une femme est enceinte de 11 bébés ! dlvr.it/QCPH7Z LINK,0
"2/2 messages @USER @USER @USER Dans le mouvement #MoiAussi et autres de ce genre... Que fait encore @USER à votre emploi ? Il intimide avec sa tribune, injure les policiers avec sa tribune et a même déjà triché à un concours. 

habsolumentfan.com/canadiens/mart…",1
Les musulmans ne changent pas.,1
rt @USER la diarrhee gauchiste en pls...n#bolsonaro @USER,0
"@USER Ah meec j'ai goÃ»ter au deux, c'est le mÃªme ressenti",0
"#moiaussi je t'ecoeurer d'entendre parle de #trump  
lapresse.ca/international/…",0
"""@USER 13 Block - Vrai nÃ©gro
",1
"Quand tu relis les propos du patron de #JonathannDaval, le mec vient de tuer sa femme de sang froid, et derriere il arrive à plaisanter avec les gens, va à son travail normal.

leparisien.fr/faits-divers/g… LINK",1
"Quel sera le palmarès du jury du festival @USER d’#Angers présidé par #CatherineDeneuve ?
Réponse demain soir ! LINK",0
 c'est les homophobes qu'on dégage pas nous,0
 que tu soit nazi ou gay c le meme niveau,1
"Une fille à qui un inconnu met la main aux fesses en dansant avec elle en boîte = agression sexuelle. Même qualificatif pr une fille plaquée contre un mur par un mec masqué ds son parking et touchée partout, collant arraché, léchée partout #feminisme #balancetonporc (1)",1
Manon c’est vraiment une connasse. #LPBM,1
"""@USER La Coconne et Le Nazi, y'a de quoi faire un film lÃ , non ?
",1
"On parle beaucoup de #TarikRamadan, un peu de #EricMonnier et pendant  que toutes  les attentions sont dirigées sur eux , les autres, dont certains de notoriété publique sont tranquilles . Écran de fumée . Aux Us , 1parjour. #balancetonporc twitter.com/lettreaudio/st…",1
 hey! slt Juju!,0
quel acte de faiblesse de lever sa main sur une femme,1
Signez et partagez pour une meilleure prise en charge des victimes #BalanceTonPorc #meetoo Marlène Schiappa: Pour la création d'une unité spéciale contre les violences sexuelles - Signez... chn.ge/2DxukOh via @USER,0
L’amie d’une cousine qui divorce au bout de 7 mois parce que son mari lui a demandé d’arrêter ses études et qu’il ne veut pas d’une femme beaucoup plus instruite que lui,1
Alors les filles ne retweetez surtout pas un homme et une femme qui s'embrassent ou une paire de fesses sous peine d'être une SALOPE‼️,0
#TGVOccitanie @USER qui déraille complet 🤦‍♀️🤦‍♀️🤦‍♀️ #Feminicide #balancetonporc LINK,1
@USER une grande dame qui mérite le respect au vu de ce qu'elle apporte au foot féminin et c'est le ciment de la plus titrée des équipes françaises👏👏 LINK,0
"@USER @USER @USER Non puisque le judaÃ¯sme c'est une croyance donc Ã§a se choisit, aprÃ¨s tu peux faire une thÃ¨se en Ã©mettant l'hypothÃ¨se que Hitler Ã©tait tsigane",0
"@USER @USER Encore un peu et c’est Darmanin qui aura été violé, c’est sûrement une très méchante femme qui n’a aucune morale. La meilleure défense étant l’attaque il ne va pas se gêner de salir et salir encore....🤢",1
"Egalité salariale femmes-hommes : après #balancetonporc, #balancetonentreprise?
 lejdd.fr/economie/egali… LINK",0
"@USER «Un tir de femme enceinte» pour remplacer le rotoillon. Ou «une échataille» pour une bonne pétée, un tir très fort quoi 😂",1
@USER @USER @USER @USER @USER Très bon match à vous 🏈💪🇫🇷 Allez les bleues ❤️❤️❤️,0
"Le rode d'Aurore Bergé c'est tellement une opération de com'... Elle sait qu'elle va attirer les critiques des puritains, puis se positionner en femme ""victime"" et mettre de son coté les défenseurs des droits des femmes. Tellement calculée. #AuroreBergé",1
"Sa réaction est certes maladroite, et c'est peu dire, mais elle semble témoigner néanmoins d'une nouvelle réflexion de sa part suite aux critiques fondées sur le dit texte des ""Catherine"". #moiaussi twitter.com/JocelyneRobert…",0
feuilleton bêtisier (3)cohn bendit parlant de jlm un complotiste anti macronien normal vu sa formation trotzkiste… @USER,1
 jte fou un coup avec mes seins tu verras,0
 ça se voit tu me connais pas,0
@USER @USER @USER les statistiques ethnique dementirez aisement ce temoignage d'une gauchiste dt l'i... @USER,1
@USER t'es pire que moi negro,1
"Ouais, je sais, c’est vache, mais quand on se targue d’être au sommet de la création, ça ne devrait pas être un problème pour la moitié du genre humain, ni pour l’autre.
#cultureduviol #moiaussi #consentement #balancetonporc",1
@USER @USER @USER donne toujours le sale boulot à l arabe de service et ces énergumènes se sentent intégrés,0
mdrrrr saint denis c’est vraiment l’afrique ko,0
"@USER @USER @USER On a encore du chemin à faire en droits des femmes, #balancetonporc n’est qu’un début.",1
@USER Il est aussi dangereux que Hitler,1
@USER @USER RÃ¨gne est me parfait anagrammes de nÃ¨gre : nÃ¨gre sur le monde,0
"Il y a des gens (hommes) qui mettent leur numéro de tél dans leur bio pour des raisons pro
Moi j'ai dû enlever mon numéro de téléphone d'un de mes CV en ligne parce qu'un élève m'a dragué par sms, et un autre mec s'en est servi alors q j'avais refusé de lui donner mon numéro",1
"Tu vois le gnome hideux zemmour, Kelly, Goldnadel et tout le bataclan nazi lol vous n avez rien d appartenance Ã   la race phantasme d Hitler qui lui-mÃªme Ã©tait reconnu comme PSYCHOTIQUE LOL LINK",1
Morandini- Angela Merkel femme la plus puissante de la planète LINK,0
"Pour lutter contre le sexisme, cette célèbre actrice va arrêter de tourner ... (vidéo) letribunaldunet.fr/videos/lutter-…",0
 lvdm assume saliope,0
 et toi askip t'as besoin du soutien de ta pote pour m'insulter,0
"@USER ExÃ©cution publique sur la place de la mairie de cette sale race. Comme au bon vieux temps de la royautÃ©, Louis XIV doit se retourner dans sa tombe !",1
"Plus que 300 jours avant de retrouver les Bleues championnes du monde, pour l’EURO féminin de handball France 2018, qui s’annonce #Handballissime ! Billetterie : tickets.fra2018.ehf-euro.com  @USER @USER 2018 #ehfeuro2018 LINK",0
"Pendant ce temps en France, on parle de #BalanceTonPorc, de #planetudiants, de fraude fiscale... Mais BH, lui parle des thèmes qui l’ont fait perdre comme s’ils étaient profondément d’actualité. Le déni est complet. twitter.com/benoithamon/st…",0
@USER vu qu'aujourdhuit les extremiste ne peuvent plus dire sale arabe ou noir les extremiste disent jai… @USER,1
 fatimah pas très francais,1
Mexique : une université organise un débat sur le féminisme sans femmes intervenantes #ironie #comble,1
"46% des sondés ne savent pas ce que sont les ""Paradise papers"". Et 37% ignorent ""me too / #balancetonporc"").
De la différence entre les sujets abordés par la presse et ce qui en est retenu. (Sondage @USER via @USER) LINK",0
On en est donc encore là ? @USER #pub #sexisme #honte #cdiscount LINK,1
j'aime une vidéo @USER bass mongol vs akon mongol à l'adresse @USER,0
Bravo à @USER et son sexisme puant. twitter.com/olympe_hic/sta…,1
"Divers: Décédée en 2014, voici la belle blague de cette femme à son mari… afrikmag.com/divers-decedee…
#arroser #blague #femme",0
Rendez-vous dès 9h pour la journée #EnsembleContreLeSexisme en présence de @USER et de @USER. #sexisme LINK,0
@USER @USER Ça pecho les rebeus ?,0
Léane Labrèche-Dor un peu déçue du #ByeBye2017 huffp.st/Ud6cybH #TLMEP #MoiAussi LINK,0
@USER Ce con vas l'ai laissÃ© crevÃ© et en plus la France va perdre son territoire,0
mais putain respecte ton chat lui au moins il fait pas le mongol pour attirer l'attention @USER,0
Nouveau viol de Messi twitter.com/linotreize/sta…,0
rt @USER @USER le deni de realite qui definit pratiquement la pensee gauchiste prend l'allure d'un delire psychiatrique,0
"@USER @USER @USER @USER Opportuniste et en plus, pas très finaude.... Oui, tu as raison quel gâchis mais surtout pour nous ! 😘 Papounay🙋🏻",0
@USER C’est une salope cette femme.💩💩💩😡🤬😡🤬😡🤬👎👎👎,1
"""AprÃ¨s l'autodafÃ© d'Hitler et ses livres brÃ»lÃ©s, voilÃ  ce dont notre dÃ©mocratie accouche : l'interdiction de parler Ã  dÃ©faut de pouvoir interdire de penser, mais reste l'interdiction de voter.
",0
"[TW VIOL]

""Vous avez le droit de ne pas en avoir envie et votre partenaire DOIT l'entendre et le respecter.""

#balancetonporc #metoo LINK",1
 tu casse les couilles,0
" mais arréter c'est exessif la vous aimeriez etre a sa place et qu'on vous dises la meme chose ?! Non,  parce que personne ne mérite ca ",0
"Les bleues championnes du Monde de Handball : résumé vidéo ift.tt/2zkDZVH

France 23 – 21 Norvège

14 ans après, les bleues retrouvent le sacre mondial face aux favorites de la compétitions, les norvégiennes.
Match parfait, buts venus d’ailleurs, le résumé vidéo attest… LINK",0
@USER c’est tellement con ce qu’elle dit que je suis pas attardé sur ça mais ouais effectivement c’est grave racoste de dire ça,0
@USER pfff ya encore le lac attardé là ya de l’herbe c cool,0
Jeune nÃ¨gre avec de l'attitude,1
Confessions de #MorganSpurlock réalisateur de #SuperSizeMe sur le harcèlement sexuel « je suis une partie du problème » ou le début de #jemebalancetoutseul #BalanceTonPorc @USER twitter.com/sfgate/status/…,1
#SiJetaisMalsaint Jmettrais des tir de zlatan dans le ventre des femme enceinte,1
"Olivier Falorni (DVG), qui avait défait Ségolène Royal en 2012 dans la 1e circo de Charente-Maritime, est réélu. lemonde.fr/data/1re-circo… LINK",0
L’ affaire Weinstein vue par @USER cbsnews.com/video/ronan-fa… #balancetonporc #metoo #TIMESUP,0
Christiane Taubira va être nommée garde des Sceaux !!! Grande nouvelle pr cette grande femme!!!!,0
Ça veux dire que moi jmange les chips comme un homme twitter.com/Toomuch_walid/…,1
trump réduit encore l’accueil de réfugiés aux États-unis @USER #cegepgimheu,0
"""Le sauveur de l'Europe?"" Macron marche sur l'eau, en couverture de ""The Economist"". (Et Theresa May se noie). LINK",0
